time, distance,       lat,       lng, altitude
1095,8328.9,50.889093,-1.200205,17.4
1096,8335.6,50.889131,-1.20013,17.6
1097,8342.3,50.889165,-1.200053,17.8
1098,8348.9,50.889202,-1.199976,18.2
1099,8355.3,50.889229,-1.199899,18.4
1100,8361.7,50.889255,-1.199817,18.8
1101,8368.4,50.889283,-1.199732,19
1102,8375,50.889313,-1.199651,19.2
1103,8381.4,50.889339,-1.199571,19.4
1104,8387.9,50.889366,-1.199489,19.6
1105,8394.3,50.889393,-1.199407,19.8
1106,8400.6,50.889419,-1.199327,19.8
1107,8407,50.889443,-1.199245,20
1108,8413.7,50.889472,-1.199162,20
1109,8420.2,50.889497,-1.199079,20
1110,8426.9,50.889531,-1.198998,20
1111,8433.8,50.889565,-1.198917,19.8
1112,8440.6,50.889599,-1.198835,19.4
1113,8448,50.889634,-1.198749,19
1114,8455.9,50.88968,-1.198661,18.6
1115,8464.5,50.889732,-1.198569,18
1116,8473.6,50.889786,-1.198474,17.4
1117,8482.8,50.889843,-1.198378,16.8
1118,8492.5,50.889905,-1.19828,16.2
1119,8502.2,50.889966,-1.198186,15.6
1120,8511.5,50.890027,-1.198095,15
1121,8521.1,50.890092,-1.198005,14.6
1122,8530.3,50.890153,-1.197918,14
1123,8539.7,50.890219,-1.197833,13.6
1124,8550.2,50.890292,-1.197739,13.2
1125,8560.8,50.890366,-1.197645,12.8
1126,8571.3,50.890437,-1.197546,12.6
1127,8582.3,50.890513,-1.197443,12.4
1128,8593.6,50.890585,-1.19733,12.2
1129,8605.3,50.890656,-1.19721,12.2
1130,8617.7,50.890738,-1.197087,12.2
1131,8629.5,50.89081,-1.196965,12
1132,8640.8,50.890878,-1.196848,12.2
1133,8651.3,50.890939,-1.196734,12.4
1134,8661.8,50.891,-1.196619,12.4
1135,8672.1,50.891061,-1.196507,12.6
1136,8682.3,50.891121,-1.196398,12.6
1137,8692.5,50.891179,-1.196287,12.6
1138,8702.5,50.891235,-1.196175,12.6
1139,8712.2,50.891288,-1.196065,12.6
1140,8721.7,50.891337,-1.195956,12.6
1141,8730.8,50.891383,-1.19585,12.6
1142,8739.6,50.891431,-1.195749,12.6
1143,8748.4,50.891477,-1.195648,12.6
1144,8757.6,50.891528,-1.195547,12.6
1145,8766.6,50.891581,-1.195448,12.6
1146,8776,50.891635,-1.195343,12.4
1147,8785.3,50.891684,-1.195237,12.4
1148,8795.2,50.891739,-1.195125,12.2
1149,8805.2,50.891796,-1.195016,12
1150,8815.1,50.891853,-1.194909,11.6
1151,8825.4,50.891916,-1.194803,11.4
1152,8835.4,50.891981,-1.194704,11.4
1153,8845,50.892046,-1.194617,11.2
1154,8854.7,50.892119,-1.194536,11.2
1155,8864.4,50.892191,-1.194459,11.2
1156,8874.2,50.892264,-1.194387,11.2
1157,8883.7,50.89234,-1.19432,11.2
1158,8893.2,50.892412,-1.19425,11.2
1159,8902.4,50.892484,-1.19418,11.2
1160,8912,50.892554,-1.194104,11.2
1161,8921.3,50.892624,-1.194028,11.2
1162,8930.7,50.892693,-1.19395,11.2
1163,8939.9,50.892759,-1.193874,11.4
1164,8948.8,50.892824,-1.193796,11.4
1165,8958.4,50.892892,-1.193714,11.2
1166,8967.6,50.892956,-1.19363,11.2
1167,8977.3,50.893018,-1.193537,11.2
1168,8987.2,50.893083,-1.193441,11
1169,8997.1,50.893147,-1.193341,11
1170,9007,50.893208,-1.193239,11
1171,9016.6,50.893264,-1.193139,10.8
1172,9026.4,50.893322,-1.193032,10.8
1173,9036.2,50.893379,-1.192924,10.8
1174,9045.9,50.893433,-1.192819,11
1175,9055.6,50.893494,-1.192716,11
1176,9065.4,50.893552,-1.192616,11.2
1177,9075.3,50.893617,-1.192518,11.2
1178,9085.4,50.893681,-1.192416,11.2
1179,9095.1,50.893743,-1.192319,11.2
1180,9104.3,50.893803,-1.192229,11.2
1181,9112.9,50.893861,-1.192148,11.2
1182,9122,50.893921,-1.192057,11.2
1183,9130.5,50.893973,-1.191968,11.2
1184,9138.8,50.894019,-1.191878,11.2
1185,9146.9,50.894064,-1.191787,11.2
1186,9154.9,50.894105,-1.191692,11.2
1187,9163.2,50.894143,-1.191593,11.4
1188,9172.2,50.894177,-1.191477,11.4
1189,9181.5,50.894212,-1.191357,11.4
1190,9190.9,50.894249,-1.191236,11.6
1191,9200.6,50.894285,-1.191111,11.6
1192,9210.3,50.894327,-1.190989,11.8
1193,9219.9,50.89437,-1.190871,11.8
1194,9229.4,50.894419,-1.190759,11.8
1195,9238.7,50.894468,-1.190654,11.8
1196,9248.5,50.894524,-1.190546,11.8
1197,9257.6,50.894577,-1.190449,11.8
1198,9267,50.894635,-1.190351,11.8
1199,9276.2,50.894694,-1.190258,11.8
1200,9285.5,50.894752,-1.190163,11.8
1201,9294.7,50.894809,-1.190069,12
1202,9303.7,50.894863,-1.189975,12
1203,9312.8,50.894919,-1.189878,12
1204,9322.2,50.894973,-1.189776,12.2
1205,9331.2,50.895023,-1.189677,12.2
1206,9340.2,50.895076,-1.189579,12
1207,9349.3,50.89513,-1.189483,12
1208,9358.6,50.895188,-1.189387,11.8
1209,9367.6,50.895246,-1.189299,11.8
1210,9376.3,50.895309,-1.189222,11.6
1211,9385,50.895372,-1.189151,11.6
1212,9393.9,50.895442,-1.189091,11.6
1213,9403,50.895518,-1.18904,11.6
1214,9412.2,50.895595,-1.189,11.6
1215,9421.2,50.895674,-1.188963,11.4
1216,9430.4,50.895751,-1.188916,11.4
1217,9439.9,50.895827,-1.188863,11.2
1218,9449.2,50.895904,-1.188803,11
1219,9458.9,50.89598,-1.188737,11
1220,9468.6,50.896056,-1.188667,11
1221,9478.3,50.896129,-1.188597,10.8
1222,9487.8,50.896205,-1.188529,10.6
1223,9497.5,50.896277,-1.188458,10.4
1224,9507.4,50.896354,-1.188387,10.2
1225,9517.4,50.896433,-1.18831,10.2
1226,9527.1,50.896501,-1.188226,10.2
1227,9536.6,50.896563,-1.188132,10.2
1228,9546.5,50.896618,-1.188025,10.2
1229,9555.9,50.896675,-1.187925,10.4
1230,9565,50.896732,-1.187833,10.4
1231,9573.4,50.896784,-1.187745,10.4
1232,9581.4,50.896829,-1.187658,10.4
1233,9589,50.896872,-1.187571,10.4
1234,9596.1,50.896914,-1.187496,10.6
1235,9603,50.896956,-1.187427,10.6
1236,9609.9,50.897002,-1.18736,10.6
1237,9616.6,50.897051,-1.187299,10.6
1238,9623.2,50.897093,-1.187239,10.6
1239,9629.7,50.897139,-1.187175,10.4
1240,9635.8,50.89718,-1.187118,10.6
1241,9641.5,50.897218,-1.187068,10.6
1242,9646.4,50.897255,-1.187027,10.8
1243,9650.1,50.897281,-1.186997,11
1244,9652.7,50.897303,-1.186978,11
1248,9655.5,50.897358,-1.186952,11.4
1249,9657.6,50.897376,-1.186956,11.4
1250,9660.4,50.897395,-1.186981,11.2
1251,9664.2,50.897419,-1.187021,11.2
1252,9668.4,50.897445,-1.187067,11
1253,9673.4,50.897475,-1.187116,10.8
1254,9680.7,50.897529,-1.187173,10.6
1255,9688.4,50.897588,-1.187233,10.4
1256,9696.8,50.897653,-1.187297,10
1257,9706,50.897725,-1.187363,9.8
1258,9716.3,50.897803,-1.187442,9.6
1259,9726.8,50.897884,-1.187519,9.4
1260,9737.1,50.897966,-1.187589,9.2
1261,9747.6,50.898048,-1.187653,9
1262,9757.6,50.898133,-1.187701,9
1263,9768,50.898224,-1.187733,9
1264,9778.8,50.898321,-1.187755,9.2
1265,9789.3,50.898415,-1.187765,9.4
1266,9799.2,50.898504,-1.187761,9.6
1267,9808.7,50.898588,-1.187738,10
1268,9817.3,50.898665,-1.187713,10.2
1269,9825.6,50.898737,-1.187699,10.6
1270,9833.6,50.898809,-1.187705,10.8
1271,9841.4,50.898877,-1.187728,11.2
1272,9848.8,50.898941,-1.187765,11.6
1273,9855.9,50.898997,-1.187807,12
1274,9862.7,50.899051,-1.187853,12.2
1275,9868.8,50.899097,-1.1879,12.4
1276,9874.7,50.899137,-1.187955,12.6
1277,9879.9,50.899171,-1.188006,12.8
1278,9884.6,50.899205,-1.188047,13.2
1279,9889.1,50.89924,-1.188072,13.4
1280,9893.1,50.899277,-1.188083,13.8
1281,9896.4,50.899307,-1.188076,14
1282,9899.5,50.899332,-1.188055,14
1283,9901.9,50.899345,-1.188032,14.2
1284,9903.5,50.899345,-1.18801,14.4
1285,9904.7,50.89934,-1.187995,14.4
1286,9906.1,50.89933,-1.18798,14.6
1287,9907.8,50.89933,-1.187957,14.6
1288,9909.5,50.899332,-1.187934,14.6
1289,9911.8,50.899348,-1.18791,14.6
1290,9914.5,50.899367,-1.187886,14.8
1291,9917.4,50.899387,-1.187859,14.8
1292,9920.6,50.89941,-1.18783,14.8
1293,9923.8,50.899433,-1.187806,15
1294,9926.9,50.899458,-1.187789,15
1295,9929.3,50.899478,-1.187785,15
1296,9932,50.899501,-1.187797,15
1297,9934.9,50.899525,-1.187812,15
1298,9938.9,50.89956,-1.187817,15
1299,9943.6,50.899603,-1.1878,15.2
1300,9948.8,50.899644,-1.18777,15.2
1301,9954.4,50.899687,-1.187727,15.2
1302,9960.8,50.899733,-1.187676,15.2
1303,9967.6,50.899782,-1.187615,15.2
1304,9974.6,50.899829,-1.18755,15.2
1305,9981.7,50.899878,-1.187482,15.2
1306,9988.8,50.899924,-1.187414,15.2
1307,9996,50.899969,-1.187343,15.4
1308,10003,50.900014,-1.187272,15.4
1309,10008.8,50.900051,-1.187212,15.6
1310,10013.3,50.900081,-1.187166,15.6
1311,10017.3,50.900103,-1.187125,15.6
1312,10019.9,50.900121,-1.187098,15.8
1313,10019.9,50.900128,-1.187086,15.8
1314,10019.9,50.900135,-1.187077,15.8
1315,10019.9,50.900139,-1.187068,15.8
1316,10020.5,50.900143,-1.187065,15.8
1317,10024.6,50.900178,-1.18704,15.8
1318,10029,50.900212,-1.187012,15.8
1319,10034.2,50.90025,-1.186969,15.8
1320,10039.6,50.900283,-1.186915,15.8
1321,10046.3,50.900323,-1.186844,15.8
1322,10052.6,50.900362,-1.186775,15.8
1323,10059,50.900404,-1.186713,16
1324,10065.7,50.900446,-1.186651,16.2
1325,10072.6,50.900492,-1.186583,16.2
1326,10079.4,50.900538,-1.186522,16.4
1327,10086.3,50.900588,-1.18646,16.4
1328,10093.2,50.900637,-1.186398,16.4
1329,10099.4,50.900681,-1.186345,16.6
1330,10104.8,50.900724,-1.18631,16.6
1331,10109.4,50.900762,-1.18628,16.8
1332,10114.6,50.900801,-1.186242,16.8
1333,10120.2,50.900848,-1.186211,16.8
1334,10126.1,50.900899,-1.186191,16.8
1335,10132.8,50.900959,-1.186172,17
1336,10139.8,50.901017,-1.186147,17
1337,10146.4,50.901078,-1.186123,17.2
1338,10153,50.901134,-1.186098,17.4
1339,10159.6,50.901188,-1.18607,17.6
1340,10166.2,50.901245,-1.186043,17.8
1341,10172.7,50.901302,-1.186018,18
1342,10179.2,50.901359,-1.185993,18
1343,10185.7,50.901413,-1.185964,18.2
1344,10192,50.901469,-1.185934,18.4
1345,10198.2,50.901517,-1.185898,18.6
1346,10204.6,50.901567,-1.185853,18.8
1347,10211,50.901617,-1.185802,18.8
1348,10217.3,50.901659,-1.185747,19
1349,10223.7,50.901701,-1.185685,19
1350,10230.2,50.901747,-1.185622,19
1351,10236.9,50.901788,-1.185553,19
1352,10243.7,50.901825,-1.185479,19
1353,10250,50.90186,-1.185405,19
1354,10255.2,50.90189,-1.185349,19
1355,10259.7,50.901922,-1.185313,19
1356,10264.2,50.901961,-1.185303,19
1357,10269.3,50.902008,-1.185311,19
1358,10275.4,50.902061,-1.185327,19
1359,10281.6,50.902116,-1.185339,19
1360,10288.2,50.902176,-1.185348,19.2
1361,10295.3,50.902238,-1.18536,19.4
1362,10302.6,50.902303,-1.185371,19.6
1363,10309.6,50.902367,-1.185379,19.8
1364,10316.3,50.902428,-1.185384,20
1365,10323.5,50.902492,-1.185393,20.2
1366,10331.5,50.902563,-1.185401,20.4
