,distance,altitude_smoothed,label
2460,19482.4,52.7744444444444,easy
2461,19489.1,52.8088888888889,easy
2462,19496.3,52.8455555555555,easy
2463,19503.3,52.8833333333333,easy
2464,19511,52.9222222222222,easy
2465,19519.9,52.9633333333333,easy
2466,19528.6,53.0055555555555,easy
2467,19538.7,53.05,easy
2468,19548.4,53.0944444444444,easy
2469,19557.6,53.1388888888889,easy
2470,19565.6,53.1844444444444,easy
2471,19573.8,53.23,easy
2472,19582,53.2766666666666,easy
2473,19590.7,53.3233333333333,easy
2474,19599.7,53.3711111111111,easy
2475,19607.9,53.42,easy
2476,19616.2,53.4688888888889,easy
2477,19624.6,53.5188888888889,easy
2478,19633.3,53.5688888888889,easy
2479,19642.1,53.62,easy
2480,19652.2,53.6711111111111,easy
2481,19661.8,53.7222222222222,easy
2482,19670.8,53.7744444444445,easy
2483,19680,53.8277777777778,easy
2484,19688.8,53.8822222222222,easy
2485,19698,53.9366666666667,easy
2486,19707.3,53.9911111111111,easy
2487,19716.3,54.0455555555556,easy
2488,19725.3,54.1,easy
2489,19734.2,54.1533333333333,easy
2490,19743,54.2055555555556,easy
2491,19752.1,54.2588888888889,easy
2492,19761.4,54.3111111111111,easy
2493,19770.8,54.3633333333334,easy
2494,19780.4,54.4144444444445,easy
2495,19789.7,54.4655555555556,easy
2496,19799.3,54.5166666666667,easy
2497,19809.3,54.5655555555556,easy
2498,19819.2,54.6133333333334,easy
2499,19829.1,54.6588888888889,easy
2500,19839,54.7033333333334,easy
2501,19849.1,54.7455555555556,easy
2502,19859.2,54.7877777777778,easy
2503,19870.5,54.8277777777778,easy
2504,19881.5,54.8677777777778,easy
2505,19892.6,54.9055555555556,easy
2506,19902.7,54.9422222222222,easy
2507,19913.6,54.9777777777778,easy
2508,19924.3,55.0122222222222,easy
2509,19935.3,55.0455555555556,easy
2510,19946.2,55.0777777777778,easy
2511,19956.8,55.1088888888889,easy
2512,19967.5,55.1377777777778,easy
2513,19978.1,55.1655555555556,easy
2514,19988.5,55.1933333333334,easy
2515,19998.7,55.2211111111112,easy
2516,20009.3,55.2488888888889,easy
2517,20019.4,55.2755555555556,easy
2518,20029.5,55.3,easy
2519,20039.4,55.3233333333334,easy
2520,20049.3,55.3455555555556,easy
2521,20059.6,55.3655555555556,easy
2522,20069.6,55.3822222222223,easy
2523,20080.3,55.3955555555556,easy
2524,20090.6,55.4055555555556,easy
2525,20100.7,55.4111111111111,easy
2526,20111.2,55.4144444444445,easy
2527,20121.2,55.4144444444444,easy
2528,20131.2,55.4133333333333,easy
2529,20140.9,55.4088888888889,easy
2530,20150.5,55.4033333333333,easy
2531,20160.6,55.3955555555556,easy
2532,20170.7,55.3844444444445,easy
2533,20180.6,55.37,easy
2534,20190.7,55.3533333333334,easy
2535,20200.3,55.3333333333334,easy
2536,20210.2,55.3111111111111,easy
2537,20220.1,55.2855555555556,easy
2538,20229.6,55.2566666666667,easy
2539,20239,55.2266666666667,easy
2540,20248.3,55.1933333333334,easy
2541,20257.3,55.1566666666667,easy
2542,20265.7,55.1166666666667,easy
2543,20273.7,55.0744444444445,easy
2544,20281.5,55.0288888888889,easy
2545,20288.8,54.9811111111111,easy
2546,20295.5,54.93,easy
2547,20302.2,54.8777777777778,easy
2548,20309,54.8233333333333,easy
2549,20315.8,54.7677777777778,easy
2550,20322.8,54.7111111111111,easy
2551,20330,54.6533333333333,easy
2552,20336.5,54.5955555555556,easy
2553,20342.6,54.5388888888889,easy
2554,20348.6,54.4833333333333,easy
2555,20355.3,54.43,easy
2556,20362.4,54.38,easy
2557,20369.7,54.3322222222222,easy
2558,20376.8,54.2866666666667,easy
2559,20383.6,54.2422222222222,easy
2560,20390.5,54.1988888888889,easy
2561,20397.5,54.1577777777778,easy
2562,20404.5,54.1188888888889,easy
2563,20411.4,54.0844444444445,easy
2564,20418.9,54.0522222222222,easy
2565,20425.7,54.0222222222222,easy
2566,20432.3,53.9955555555556,easy
2567,20438.7,53.9711111111111,easy
2568,20444.8,53.95,easy
2569,20450.5,53.9288888888889,easy
2570,20456,53.9111111111111,easy
2571,20461.7,53.8955555555556,easy
2572,20467.5,53.8811111111111,easy
2573,20473.3,53.8688888888889,easy
2574,20479.2,53.8577777777778,easy
2575,20485.4,53.8477777777778,easy
2576,20492.3,53.8388888888889,easy
2577,20499.1,53.8311111111111,easy
2578,20505.6,53.8244444444444,easy
2579,20512.4,53.8188888888889,easy
2580,20519.4,53.8144444444444,easy
2581,20526.6,53.8111111111111,easy
2582,20533.8,53.81,easy
2583,20541,53.8111111111111,easy
2584,20548.4,53.8133333333333,easy
2585,20555.9,53.8177777777778,easy
2586,20563.2,53.8255555555555,easy
2587,20570.4,53.8344444444444,easy
2588,20577.7,53.8455555555555,easy
2589,20585,53.8588888888889,easy
2590,20592.3,53.8733333333333,easy
2591,20599.5,53.89,easy
2592,20606.5,53.9088888888889,easy
2593,20613.4,53.93,easy
2594,20620.6,53.9522222222222,easy
2595,20627.9,53.9766666666666,easy
2596,20635.1,54.0044444444444,easy
2597,20642.5,54.0344444444444,easy
2598,20650,54.0655555555555,easy
2599,20657.6,54.0977777777778,easy
2600,20665.2,54.1322222222222,easy
2601,20673,54.1677777777778,easy
2602,20681,54.2044444444444,easy
2603,20689,54.2422222222222,easy
2604,20696.2,54.28,easy
2605,20702.5,54.3155555555556,easy
2606,20708.1,54.35,easy
2607,20714,54.3844444444444,easy
2608,20719.8,54.4188888888889,easy
2609,20725.1,54.4522222222222,easy
2610,20729.6,54.4844444444444,easy
2611,20736,54.5144444444444,easy
2612,20742.8,54.5444444444444,easy
2613,20750.3,54.5744444444444,easy
2614,20758.5,54.6044444444444,easy
2615,20768,54.6344444444444,easy
2616,20777.3,54.6644444444444,easy
2617,20786.8,54.6955555555556,easy
2618,20798,54.7266666666667,easy
2619,20809,54.7577777777778,easy
2620,20819.6,54.7911111111111,easy
2621,20829.3,54.8233333333333,easy
2622,20838.7,54.8555555555556,easy
2623,20848.1,54.8888888888889,easy
2624,20856.8,54.9222222222222,easy
2625,20864.4,54.9566666666667,easy
2626,20871,54.9911111111111,easy
2627,20876.8,55.0255555555556,easy
2628,20882.6,55.0577777777778,easy
2629,20889.1,55.09,easy
2630,20895.9,55.1211111111111,easy
2631,20902.6,55.1511111111111,easy
2632,20908.1,55.18,easy
2633,20913.8,55.2077777777777,easy
2634,20919.7,55.2355555555555,easy
2635,20925.7,55.2611111111111,easy
2636,20931.7,55.2844444444444,easy
2637,20937.2,55.3077777777777,easy
2638,20942.1,55.3288888888889,easy
2639,20948.3,55.3488888888889,easy
2640,20954,55.3666666666666,easy
2641,20959.5,55.3844444444444,easy
2642,20965.4,55.4,easy
2643,20970.6,55.4133333333333,easy
2644,20975.5,55.4255555555555,easy
2645,20979.6,55.4344444444444,easy
2646,20983,55.44,easy
2647,20985.9,55.4433333333333,easy
2648,20988.7,55.4433333333333,easy
2649,20991.8,55.4411111111111,easy
2650,20994.9,55.4344444444444,easy
2651,20998.1,55.4255555555555,easy
2652,21001,55.4133333333333,easy
2653,21004.2,55.3977777777777,easy
2654,21007.9,55.3788888888889,easy
2655,21011.6,55.3555555555555,easy
2656,21016.6,55.3277777777778,easy
2657,21020.2,55.2955555555555,easy
2658,21024,55.2588888888889,easy
2659,21028.1,55.2177777777777,easy
2660,21031.1,55.1733333333333,easy
2661,21034.2,55.1266666666666,easy
2662,21037.8,55.0766666666667,easy
2663,21041.2,55.0244444444444,easy
2664,21045.8,54.9688888888889,easy
2665,21050.7,54.9133333333333,easy
2666,21055.7,54.8577777777778,easy
2667,21060.9,54.8011111111111,easy
2668,21065.2,54.7455555555555,easy
2669,21071,54.69,easy
2670,21076.1,54.6355555555555,easy
2671,21081.1,54.5811111111111,easy
2672,21086.1,54.5277777777778,easy
2673,21091.8,54.4755555555555,easy
2674,21097.9,54.4244444444444,easy
2675,21102.1,54.3744444444444,easy
2676,21106.9,54.3255555555555,easy
2677,21111.6,54.2788888888889,easy
2678,21114.6,54.2355555555555,easy
2679,21118.4,54.1955555555555,easy
2680,21122.4,54.1577777777778,easy
2681,21126.5,54.1233333333333,easy
2682,21130.2,54.09,easy
2683,21133.6,54.0588888888889,easy
2684,21137.9,54.03,easy
2685,21142.7,54.0055555555555,easy
2686,21146.7,53.9844444444444,easy
2687,21150.8,53.9655555555555,easy
2688,21155.5,53.9488888888889,easy
2689,21160.8,53.9366666666667,easy
2690,21169.3,53.9277777777778,easy
2691,21176.5,53.9222222222222,easy
2692,21182.9,53.92,easy
2693,21189.9,53.9188888888889,easy
2694,21198.1,53.92,easy
2695,21206,53.9222222222222,easy
2696,21214.4,53.9255555555556,easy
2697,21222.8,53.93,easy
2698,21230.3,53.9366666666667,easy
2699,21236.8,53.9444444444445,easy
2700,21243.8,53.9544444444445,easy
2701,21251.8,53.9666666666667,easy
2702,21259.2,53.9822222222222,easy
2703,21268.2,54.0022222222222,easy
2704,21277.5,54.0244444444445,easy
2705,21285.6,54.0511111111111,easy
2706,21293.2,54.08,easy
2707,21301.8,54.1111111111111,easy
2708,21310.2,54.1433333333334,easy
2709,21317.8,54.1755555555556,easy
2710,21325.2,54.2066666666667,easy
2711,21331.8,54.2377777777778,easy
2712,21338.3,54.2677777777778,easy
2713,21345,54.2977777777778,easy
2714,21351,54.3266666666667,easy
2715,21356.9,54.3555555555556,easy
2716,21363,54.3833333333334,easy
2717,21368.9,54.4088888888889,easy
2718,21375.7,54.4322222222222,easy
2719,21383.4,54.4522222222222,easy
2720,21391.8,54.4688888888889,easy
2721,21398.9,54.4833333333334,easy
2722,21405.9,54.4944444444445,easy
2723,21412,54.5033333333334,easy
2724,21419,54.5111111111111,easy
2725,21425.5,54.5155555555556,easy
2726,21431.5,54.5188888888889,easy
2727,21437.1,54.52,easy
2728,21443,54.52,easy
2729,21449.1,54.5177777777778,easy
2730,21455.1,54.5122222222222,easy
2731,21460.5,54.5033333333334,easy
2732,21467.3,54.4911111111111,easy
2733,21474.2,54.4766666666667,easy
2734,21481.5,54.46,easy
2735,21490.7,54.44,easy
2736,21501.6,54.4177777777778,easy
2737,21511,54.3933333333334,easy
2738,21520.8,54.3655555555556,easy
2739,21532.2,54.3355555555556,easy
2740,21548.9,54.3033333333334,easy
2741,21558.3,54.2688888888889,easy
2742,21568.5,54.2322222222223,easy
2743,21578.4,54.1922222222223,easy
2744,21587.2,54.1522222222223,easy
2745,21598.7,54.1100000000001,easy
2746,21607.8,54.0655555555556,easy
2747,21619.2,54.0188888888889,easy
2748,21631,53.97,easy
2749,21642.2,53.92,easy
2750,21652.7,53.8677777777778,easy
2751,21663.2,53.8133333333334,easy
2752,21672.9,53.7577777777778,easy
2753,21682.1,53.7,easy
2754,21691,53.6411111111111,easy
2755,21700,53.5822222222222,easy
2756,21709.2,53.5222222222222,easy
2757,21716.8,53.4622222222222,easy
2758,21724,53.4011111111111,easy
2759,21731.2,53.34,easy
2760,21737.8,53.2788888888889,easy
2761,21744,53.2177777777778,easy
2762,21749.2,53.1566666666667,easy
2763,21754.3,53.0955555555556,easy
2764,21759,53.0344444444445,easy
2765,21763.8,52.9733333333334,easy
2766,21770.2,52.9133333333334,easy
2767,21777.1,52.8533333333334,easy
2768,21781.6,52.7944444444445,easy
2769,21786.2,52.7355555555555,easy
2770,21791.5,52.6777777777778,easy
2771,21796.2,52.6211111111111,easy
2772,21802,52.5655555555555,easy
2773,21808.1,52.5111111111111,easy
2774,21814.7,52.4588888888889,easy
2775,21822.6,52.4077777777777,easy
2776,21832.8,52.3577777777778,easy
2777,21841.5,52.3088888888889,easy
2778,21849.8,52.2622222222222,easy
2779,21855.7,52.2166666666666,easy
2780,21861.2,52.1722222222222,easy
2781,21866.3,52.13,easy
2782,21872,52.09,easy
2783,21879,52.0511111111111,easy
2784,21884.8,52.0144444444444,easy
2785,21889.5,51.9811111111111,easy
2786,21895.3,51.95,easy
2787,21902.8,51.9222222222222,easy
2788,21909.2,51.8966666666667,easy
2789,21915.8,51.8755555555555,easy
2790,21922.1,51.8566666666666,easy
2791,21927.7,51.8411111111111,easy
2792,21933.1,51.8277777777778,easy
2793,21938.4,51.8155555555555,easy
2794,21945.7,51.8066666666667,easy
2795,21953.4,51.7988888888889,easy
2796,21959.8,51.7944444444444,easy
2797,21966.1,51.79,easy
2798,21972.7,51.7866666666667,easy
2799,21980.6,51.7844444444444,easy
2800,21988.8,51.7822222222222,easy
2801,21999.2,51.7811111111111,easy
2802,22009.9,51.7811111111111,easy
2803,22019.4,51.7822222222222,easy
2804,22028,51.7855555555556,easy
2805,22036.7,51.79,easy
2806,22046,51.7966666666667,easy
2807,22056,51.8044444444444,easy
2808,22065.6,51.8133333333333,easy
2809,22075,51.8233333333333,easy
2810,22084.2,51.8333333333333,easy
2811,22094.6,51.8433333333333,easy
2812,22104.7,51.8544444444444,easy
2813,22114.7,51.8666666666667,easy
2814,22125.6,51.8777777777778,easy
2815,22137.9,51.8888888888889,easy
2816,22150.3,51.9,easy
2817,22162.7,51.9088888888889,easy
2818,22174,51.9177777777778,easy
2819,22184.6,51.9233333333333,easy
2820,22195,51.9277777777777,easy
2821,22204.5,51.9266666666666,easy
2822,22213.4,51.9233333333333,easy
2823,22221.5,51.9177777777777,easy
2824,22228.3,51.9077777777777,easy
2825,22234.8,51.8944444444444,easy
2826,22241.3,51.8766666666666,easy
2827,22247.8,51.8533333333333,easy
2828,22254.3,51.8255555555555,easy
2829,22261.2,51.7933333333333,easy
2830,22268.2,51.7588888888888,easy
2831,22275.1,51.7222222222221,easy
2832,22282.1,51.6833333333333,easy
2833,22289.2,51.6444444444444,easy
2834,22296.5,51.6055555555555,easy
2835,22303.9,51.5688888888888,easy
2836,22311,51.5344444444444,easy
2837,22318.2,51.5033333333333,easy
2838,22325.3,51.4766666666666,easy
2839,22332.5,51.4544444444444,easy
2840,22339.8,51.4377777777777,easy
2841,22347.1,51.4244444444444,easy
2842,22354.1,51.4144444444444,easy
2843,22360.9,51.4088888888888,easy
2844,22368,51.4066666666666,easy
2845,22374.7,51.4055555555555,easy
2846,22381.3,51.4077777777777,easy
2847,22387.8,51.4122222222222,easy
2848,22394,51.4177777777777,easy
2849,22400,51.4255555555555,easy
2850,22406,51.4344444444444,easy
2851,22411.9,51.4444444444444,easy
2852,22417.6,51.4555555555556,easy
2853,22423.3,51.4677777777778,easy
2854,22428.7,51.4811111111111,easy
2855,22434,51.4955555555556,easy
2856,22439,51.5111111111111,easy
2857,22443.8,51.5266666666667,easy
2858,22449.3,51.5422222222222,easy
2859,22454.5,51.5588888888889,easy
2860,22459.6,51.5755555555555,easy
2861,22465,51.5911111111111,easy
2862,22470.3,51.6077777777778,easy
2863,22475.8,51.6244444444444,easy
2864,22481,51.64,easy
2865,22486.3,51.6533333333333,easy
2866,22491.6,51.6655555555555,easy
2867,22496.6,51.6766666666666,easy
2868,22502,51.6866666666667,easy
2869,22507.2,51.6933333333333,easy
2870,22512.4,51.6977777777778,easy
2871,22517.5,51.7,easy
2872,22522.7,51.7011111111111,easy
2873,22527.9,51.7022222222222,easy
2874,22533.4,51.7011111111111,easy
2875,22538.5,51.6988888888889,easy
2876,22543.3,51.6955555555556,easy
2877,22548.2,51.6911111111111,easy
2878,22553.5,51.6855555555556,easy
2879,22559.1,51.6788888888889,easy
2880,22564.8,51.6711111111111,easy
2881,22570.1,51.6611111111111,easy
2882,22575.4,51.6488888888889,easy
2883,22580.7,51.6344444444445,easy
2884,22585.9,51.6188888888889,easy
2885,22591.4,51.6,easy
2886,22597.2,51.58,easy
2887,22603.2,51.5566666666667,easy
2888,22609.3,51.5322222222222,easy
2889,22615.2,51.5055555555556,easy
2890,22620.8,51.4777777777778,easy
2891,22626.6,51.4477777777778,easy
2892,22632.5,51.4155555555556,easy
2893,22638,51.3822222222222,easy
2894,22643.1,51.3488888888889,easy
2895,22648.4,51.3166666666667,easy
2896,22653.7,51.2855555555556,easy
2897,22659.1,51.2577777777778,easy
2898,22664.3,51.2333333333333,easy
2899,22669.5,51.2133333333333,easy
2900,22674.6,51.1966666666667,easy
2901,22680.2,51.1844444444444,easy
2902,22685.4,51.1777777777778,easy
2903,22691.1,51.1744444444445,easy
2904,22697,51.1744444444445,easy
2905,22703.1,51.1788888888889,easy
2906,22709.1,51.1866666666667,easy
2907,22715.7,51.1977777777778,easy
2908,22722.6,51.21,easy
2909,22729.8,51.2244444444444,easy
2910,22737.5,51.2422222222222,easy
2911,22745.3,51.2644444444444,easy
2912,22753.2,51.29,easy
2913,22761.8,51.3155555555555,easy
2914,22770.6,51.3422222222222,easy
2915,22780.4,51.3688888888889,easy
2916,22790.9,51.3955555555556,easy
2917,22802.3,51.4222222222222,easy
2918,22815.2,51.4488888888889,easy
2919,22827.3,51.4755555555555,easy
2920,22838.5,51.5011111111111,easy
2921,22849.8,51.5266666666667,easy
2922,22860.3,51.5522222222222,easy
2923,22870.6,51.5777777777778,easy
2924,22880.5,51.6033333333333,easy
2925,22890.5,51.63,easy
2926,22899.2,51.6566666666666,easy
2927,22907.2,51.6833333333333,easy
2928,22914.8,51.71,easy
2929,22921.9,51.7366666666667,easy
2930,22929,51.7633333333333,easy
2931,22935.3,51.79,easy
2932,22941,51.8166666666667,easy
2933,22946.3,51.8422222222222,easy
2934,22951.7,51.8677777777778,easy
2935,22957,51.8911111111111,easy
2936,22961.8,51.9133333333333,easy
2937,22966.8,51.9333333333333,easy
2938,22971.7,51.9533333333333,easy
2939,22976.6,51.9722222222222,easy
2940,22981.6,51.99,easy
2941,22986.6,52.0066666666667,easy
2942,22991.7,52.0222222222222,easy
2943,22996.5,52.0366666666667,easy
2944,23001.3,52.05,easy
2945,23006,52.0622222222222,easy
2946,23010.9,52.0733333333333,easy
2947,23015.8,52.0844444444445,easy
2948,23021.1,52.0933333333333,easy
2949,23026.3,52.1022222222222,easy
2950,23031.3,52.11,easy
2951,23036.3,52.1166666666667,easy
2952,23041.3,52.1222222222222,easy
2953,23046.3,52.1266666666667,easy
2954,23051.4,52.1311111111111,easy
2955,23056.7,52.1344444444444,easy
2956,23061.7,52.1366666666666,easy
2957,23066.8,52.1388888888889,easy
2958,23072,52.14,easy
2959,23077.1,52.14,easy
2960,23082.2,52.14,easy
2961,23087.3,52.1388888888889,easy
2962,23092.3,52.1377777777778,easy
2963,23097.1,52.1355555555555,easy
2964,23102,52.1333333333333,easy
2965,23106.9,52.13,easy
2966,23112.2,52.1266666666666,easy
2967,23117.1,52.1211111111111,easy
2968,23122.1,52.1155555555555,easy
2969,23127.1,52.1077777777778,easy
2970,23131.9,52.1,easy
2971,23135.9,52.0922222222222,easy
2972,23139.4,52.0833333333333,easy
2973,23142.5,52.0755555555555,easy
2974,23146,52.0677777777778,easy
2975,23150.7,52.06,easy
2976,23155.8,52.0522222222222,easy
2977,23161.6,52.0466666666666,easy
2978,23168,52.0444444444444,easy
2979,23174.4,52.0433333333333,easy
2980,23180.8,52.0433333333333,easy
2981,23187.2,52.0444444444444,easy
2982,23194.2,52.0466666666666,easy
2983,23201.4,52.05,easy
2984,23208.1,52.0533333333333,easy
2985,23213.8,52.0566666666666,easy
2986,23219.5,52.0588888888889,easy
2987,23224.4,52.0611111111111,easy
2988,23228.2,52.0644444444444,easy
2989,23228.7,52.0677777777778,easy
2990,23232.5,52.0722222222222,easy
2991,23236.8,52.0777777777778,easy
2992,23241.7,52.0833333333333,easy
2993,23246.9,52.0888888888889,easy
2994,23252,52.0944444444444,easy
2995,23257.4,52.1011111111111,easy
2996,23263.8,52.1077777777778,easy
2997,23270,52.1166666666666,easy
2998,23275.7,52.1266666666667,easy
2999,23281.4,52.1411111111111,easy
3000,23287.1,52.1577777777778,easy
3001,23293.3,52.1788888888889,easy
3002,23299.7,52.2022222222222,easy
3003,23306.6,52.2288888888889,easy
3004,23313.6,52.26,easy
3005,23321,52.2955555555555,easy
3006,23328.4,52.3377777777778,easy
3007,23335.4,52.3866666666666,easy
3008,23342.3,52.4422222222222,easy
3009,23349,52.5044444444444,easy
3010,23355.8,52.5722222222222,easy
3011,23362.3,52.6444444444444,easy
3012,23368.7,52.7211111111111,easy
3013,23375.1,52.8011111111111,easy
3014,23381.1,52.8822222222222,easy
3015,23387.4,52.9644444444444,easy
3016,23393.3,53.0477777777778,easy
3017,23398.6,53.1311111111111,easy
3018,23402.7,53.2144444444444,easy
3019,23406.7,53.2955555555555,easy
3020,23411.5,53.3744444444444,easy
3021,23416.8,53.4511111111111,easy
3022,23422.4,53.5266666666666,easy
3023,23428.2,53.5988888888889,easy
3024,23433.8,53.67,easy
3025,23439.4,53.74,easy
3026,23444.8,53.8088888888889,easy
3027,23449.7,53.8766666666666,easy
3028,23455,53.9433333333333,easy
3029,23460,54.01,easy
3030,23466.7,54.0755555555555,easy
3031,23472.2,54.14,easy
3032,23478.1,54.2033333333333,easy
